Product name,Reviews,Reviews_title
Kavanagh Irish Whiskey 750ml,"Over the past couple of months, I've been trying new Irish whiskeys. I bought this one, in part, because of the reviews, but mainly because of the decent price. For me, Kavanagh Irish whiskey is thin and weak, and it is a solid zero in character. There just isn't any real... flavor. Now, some have applauded it for being ""smooth"". That's cool too. I've had, and enjoyed, very smooth whiskies that have character. This is different. If I were forced to use one single word to describe Kavanagh, that word would be ""meh"". Perhaps, as others have mentioned, Kavanagh is best suited for those new to the experience of whiskey, and that isn't to say that's a bad thing. We all started somewhere, and I'm betting it wasn't with Kilbeggan 18. For some, this may be excellent whiskey at a great price. Personally, I want more character and flavor, and for not that much more money, it's out there.",A Bit On The Timid Side For My Taste
Kavanagh Irish Whiskey 750ml,"I followed the recommendation of the store associate. I was looking for a reasonable Irish Whiskey at a reasonable price. She recommended this Kavanagh product. I've never been a fan of blended whiskeys, but this is quite good. Worth every penny.",Don'T Let The Price Fool You
Kavanagh Irish Whiskey 750ml,The smoothness of this product is outstanding. I highly recomend it.,Great Deal For The Price.
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,"Not as good as others, but better than Bushmill's",Okay But Not Great
Kavanagh Irish Whiskey 750ml,I took a chance on this particular Irish Whiskey given the description on the shelf label. Extremely smooth and best Irish Whiskey for after dinner drink. I had friends try it and all said the same as I did.,Extremely Smooth
Kavanagh Irish Whiskey 750ml,I was surprised to find a whiskey this good at this price point. Will definitely buy again.,Very Smooth And Flavorful.
Kavanagh Irish Whiskey 750ml,I bought this before st patties and loved it straight on the rocks and mixed.,Smooth
Kavanagh Irish Whiskey 750ml,I am a single malt scotch drinker but I do occasionally get a good Irish whiskey. This is the first time I purchased Kavanagh and I was very pleased with it. This is a very smooth and easy to drink whiskey and I will purchase it again,Great Irish Whiskey
Kavanagh Irish Whiskey 750ml,Thin weak flavor.,Not As Good As Name Brands
Kavanagh Irish Whiskey 750ml,"Great value, better than Jameson and equally easy and smooth to drink.",Kavanagh Review 2021
Kavanagh Irish Whiskey 750ml,I bought this for St Patrick’s day so we had several Irish whiskeys to compare this is one of my favorites.,Great Whiskey At A Good Price.
Kavanagh Irish Whiskey 750ml,Bought this for St. Patrick's Day. As good as Jameson's but better value. I'll look for this on my next visit.,Great Bleanded Irish Whiskey
Kavanagh Irish Whiskey 750ml,I have tried many other brands but this is my favorite. Very smooth and a great taste. Price is great too.,My Favorite Irish Whiskey
Kavanagh Irish Whiskey 750ml,I find Kavanagh Irish very smooth and so enjoyable. Being several dollars less than Jameson and Bushmills one would think that there would be something missing but there isn't. Give it a try!,Great Value. Extra Smooth
Kavanagh Irish Whiskey 750ml,This whiskey isn’t horrible but it isn’t good either. I’m a bourbon drinker but I got this for St Patty’s day and decided to try it a few days early. I wouldn’t buy this one again. It’s a very light bodied whiskey with little flavor but what’s there is a caramel flavor that reminds me of a Canadian whiskey that I didn’t care for either. Next time I will do myself a favor and try a different one.,Barely Passable
Kavanagh Irish Whiskey 750ml,Had a great experience with this Irish whiskey with its mild and rich taste.,Smooth On The Pallet
Kavanagh Irish Whiskey 750ml,,Smooth As Slk
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,It’s smoooth,Whiskey
Kavanagh Irish Whiskey 750ml,"I have purchased this several times, usually around St. Patrick’s Day, and it is a delightful alternative to the usual choices.","Nice Taste, Nice Price"
Kavanagh Irish Whiskey 750ml,Very smooth Irish Whiskey,Love Irish Whiskey
Kavanagh Irish Whiskey 750ml,It’s a great Irish whiskey!,A Big Fan!
Kavanagh Irish Whiskey 750ml,I found this whiskey to be bland and characterless. I gave the bottle to a less discerning friend.,Wimpy
Kavanagh Irish Whiskey 750ml,Excellent Irish Whiskey,Connoisseur
Kavanagh Irish Whiskey 750ml,fine example of Irish whiskey,Good Flavor $ Very Smooth
Kavanagh Irish Whiskey 750ml,,5 Ratings-Only Reviews
Kavanagh Irish Whiskey 750ml,,Great Irish Whiskey For The Price Point.
Kavanagh Irish Whiskey 750ml,great Irish Whiskey flavor at a terrific price--very good value,Delicious And Versatile Irish
Kavanagh Irish Whiskey 750ml,Very good for the price. See now they list Teeling Whiskey on the label which is a very good brand,Good Value
Kavanagh Irish Whiskey 750ml,"You will either enjoy the easy drinkability of this spirit, or find it lacking and watery. Perfect if you're mixing drinks that you don't want to be spirit forward. Sipping on ice or shots are your best bet. As good as Jameson for the price, if just a little lacking in finish",A Devisive Irish.
Kavanagh Irish Whiskey 750ml,"This is the second bottle of Kavanagh I have purchased. It's smooth like Jameson, but less expensive. Very pleasant drinking it neet.",Very Smooth
Kavanagh Irish Whiskey 750ml,Happy Camper,Great Taste Nice Price
Kavanagh Irish Whiskey 750ml,I bought Kavanagh on recomondation from Total Wine and like it very much.,"Good Value, Great Taste"
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,"VERY weak finish tacked onto a mild upfront clearly Irish taste. It works for Irish Coffee though...and that is why I bought it. Next time, I'll go back to Paddy's or try something new.",Ok As Far As It Goes
Kavanagh Irish Whiskey 750ml,"Purchase tihis product before, enjoyed the taste!",Good Taste
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,"I’m an old fashioned fan and I use Kavanaughs to make Irish Old Fashioneds, with a bit of organic maple syrup and Black Walnut Bitters. Love these drinks!!!",Wonderful Pleasant Taste
Kavanagh Irish Whiskey 750ml,Did not buy Kavanagh Irish Whiskey. But I did buy Redbreast which we all enjoyed on New Years.,Did Not Buy This Item. LOL
Kavanagh Irish Whiskey 750ml,"Love this brand, smooth Irish whiskey at a great price",Excellent Irish Whiskey
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,"My go to Irish Whiskey is Jameson. A Total Wine advisor recommended Kavanagh, which he thought tasted better than Jameson. Jameson gets 5 Stars from me but Kavanagh is right behind with 4.5 Stars. Can't go wrong with ether.",Tasted Great
Kavanagh Irish Whiskey 750ml,Good value for the price,Good Value
Kavanagh Irish Whiskey 750ml,"Another delicious example of what can only be truly found deriving from Ireland. No offense to the amazing American made distillers of whiskey. I've grown quite fond of several clans creations, and recipes of whiskey.",Water Of Life
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,My new favorite outside of Jameson,Just Add A Sphere Of Ice!
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,I was looking for an inexpensive Irish Whiskey to make homemade Irish Creme! It is great. Smooth and mixes well with the other ingredients. Much cheaper than using Jameson and great flavor.,Great Ingredient!
Kavanagh Irish Whiskey 750ml,"Enjoyable mellow taste, no bite",Value
Kavanagh Irish Whiskey 750ml,"Well worth the price, great value. Smooth & creamy. A must try!!",A Must Try Irish Cream
Kavanagh Irish Whiskey 750ml,you were out of the 1.75 L of Old Bushmills and one of your employees told me the Kavanagh tasted the same - it did NOT,Did Not Even Compare To Old Bushmills Irish Whiske
Kavanagh Irish Whiskey 750ml,,Value!
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,Nice whiskey. Light and smooth.,Light Irish
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,Lacks depth and flavor to the point that the alcohol itself is the dominant flavor. In the same price range Bushmills or Tullamore Dew are each far superior depending on whether your tastes run to a bit of bite or smoother. Jameson for a few dollars more is worth the difference.,Lacking
Kavanagh Irish Whiskey 750ml,,5 Ratings-Only Reviews
Kavanagh Irish Whiskey 750ml,excellent,Excellent
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,excellent value,Drink Up
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,File this under you get what you pay for. The price is right but this whiskey lacks depth and is nothing special,Decent For The Price
Kavanagh Irish Whiskey 750ml,"Kavanagh Irish Whiskey is a smooth, warm sensation with a soft finish and can be served straight up, over ice, in coffee or whatever your choice. I am hooked and can't believe how good and smooth this is.",Excellent Irish Whiskey
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,"This has become my go to Irish Whiskey. It has a light, smooth, but deep flavor. So much better than the normal 20 dollar brands. If you need a good drink, but don't have the money to spend 100 bucks on a bottle, I highly recommend.",Enjoyable
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,"If you like blended Irish whiskey, you'll like Kavanagh. Light, smooth and drinks well alone or in my old fashions. A very good value.",Good Blended Irish
Kavanagh Irish Whiskey 750ml,"For the money, this is a fantastic spirit. Good sipped on its own, but not so expensive that you would feel guilty mixing it with something either. Highly recommend it!",Excellent Whiskey Which Won'T Break The Bank
Kavanagh Irish Whiskey 750ml,"Smells a bit like rubbing alcohol but has a decent slightly oaky flavor. Has some burn to it and kinda reminds of of something kinda in between a Bushmills and Jameson in flavor. Its ok mixed but not sure if I would drink it neat. Ok as a whiskey water or a Clifford (equal parts irish whiskey, apple juice, ginger beer and splash of lime).",If I Could Give It A 3.5 Out Of 5 I Would
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,Good mixed with lemonade and ginger beer for a Fescue Rescue. Ok neat.,Ok
Kavanagh Irish Whiskey 750ml,"I wanted to try an Irish whiskey other than Jameson, which I usually have on the shelf. I have had Kavanagh once before and wanted to have it in my selection.",Suttle And Smooth
Kavanagh Irish Whiskey 750ml,My go-to whiskey is Jameson so that's what I'm comparing it to. It's lighter than Jameson but has a similar smooth taste.,Good Value For The Price.
Kavanagh Irish Whiskey 750ml,,Kavanagh Whiskey
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,"Nice taste, smooth, surprisingly so for an inexpensive liquor.",Tasty & Smooth
Kavanagh Irish Whiskey 750ml,I am staying with Jameson,Purchased While On Sale
Kavanagh Irish Whiskey 750ml,"Great product at a great price. I was a bourbon person; never really liked whiskey. A couple of years ago, a Total Wine associate recommended it to me and now I purchase it regularly and have recommended it to many people.","If You Like Bourbon, You'Ll Like This!"
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,This is my second purchase of Kavanagh. My wife and I both love the smooth rich flavor.,Excellent Choice!
Kavanagh Irish Whiskey 750ml,Very smooth Irish choice!,Smooth
Kavanagh Irish Whiskey 750ml,I bought this because total wine put 4 employees names on the price tag. Skip this and get either Kinsale or The Sexton.,Boring And Thin
Kavanagh Irish Whiskey 750ml,I am a repeated offender for this Irish whiskey. I just love it.,Old Friends.
Kavanagh Irish Whiskey 750ml,,
Kavanagh Irish Whiskey 750ml,,5 Ratings-Only Reviews
Kavanagh Irish Whiskey 750ml,"I got it to try as a slightly cheaper alternative to my favorite, Tullamore dew. It tastes a lot less complex and I wouldn’t buy it again. Not bad, but Might be best served in a cocktail.",It’S Ok
Kavanagh Irish Whiskey 750ml,Great bargain for such a tasty Irish.,"Nice, Smooth, And Real Tasty."
Kavanagh Irish Whiskey 750ml,"Very smooth taste, I typically buy Jameson whiskey but this was about $11 cheaper and well worth it!",Great Stuff!
Kavanagh Irish Whiskey 750ml,,Irish Whiskey Recommendation
Kavanagh Irish Whiskey 750ml,"I may be a traitor but the sour, peaty taste of much Scotch, including the single malts, doesn't appeal to me. The sweeter, smoother Irish blends are more likely to loosen my tongue to spout inspired blarney and be a good friend to all. The Kavanagh is no exception, and I rate the 1.75 liter a BEST BUY - good neat or as a mixer, only 80 Proof but you won't find better for the price.","I'M SCOTTISH, BUT PREFER IRISH WHISKY"
Kavanagh Irish Whiskey 750ml,A large club store stopped caring their Kirkl*nd brand of Irish whisky so I tried this. It is my new go to.,Love Me Some Cheap Irish Whisky.
Kavanagh Irish Whiskey 750ml,"I prefer Kilbrin for a shallow reason - I like a corked bottle. When I can’t get Kilbrin, I go to Kavanaugh. Just as good and cheaper. Great Jameson substitute.",Irish All The Way
Kavanagh Irish Whiskey 750ml,"Although I don’t have the most expensive taste, it does taste like cheap Whiskey. Kind of light but I might buy it again if it’s on sale.",It’S Alright
Kavanagh Irish Whiskey 750ml,"I bought a bottle a month ago. It has a smooth, lite flavor. makes a good night cap over ice.",New Taster
Kavanagh Irish Whiskey 750ml,Smooth with a hint of vanilla; enjoyed it!,Will Buy Again
